2483,"Madonas novada pašvaldība","Kalsnavas pamatskola","Vesetas iela 6, Jaunkalsnava, Kalsnavas pagasts, Madonas novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2483,"12.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Madonas novads"
2484,"Madonas novada pašvaldība","Kalsnavas pamatskola","Vesetas iela 6, Jaunkalsnava, Kalsnavas pagasts, Madonas novads",2,1,"015",9,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar smagiem garīgās attīstības traucējumiem vai vairākiem smagiem attīstības traucējumiem","V-",2484,"12.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Madonas novads"
2485,"Rīgas Dome","Rīgas 113.pirmsskolas izglītības iestāde","Vietalvas iela 10, Rīga",0,1,"011",1,2,1,"Pirmsskolas izglītības mazākumtautību programma","V-",2485,"12.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Rīga"
2487,"Jūrmalas pilsētas Dome","Jūrmalas pilsētas Lielupes vidusskola","Aizputes iela 1a, Jūrmala",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2487,"12.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jūrmala"
2488,"Jūrmalas pilsētas Dome","Jūrmalas pilsētas Lielupes vidusskola","Aizputes iela 1a, Jūrmala",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",2488,"12.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jūrmala"
2495,"Riebiņu novada Dome","Silajāņu pamatskola","Skolas iela 4, Silajāņi, Silajāņu pagasts, Riebiņu novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2495,"12.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Riebiņu novads"
2497,"Ventspils novada Dome","Ventspils novada Popes pirmsskolas izglītības iestāde ""Zemenīte""","Skolas iela 14, Pope, Popes pagasts, Ventspils novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2497,"12.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ventspils novads"
2499,"Aizputes novada Dome","Aizputes vidusskola","Ziedu iela 7, Aizpute, Aizputes novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",2499,"12.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Aizputes novads"
2505,"Vecumnieku novada Dome","Skaistkalnes vidusskola","Skolas iela 5, Skaistkalne, Skaistkalnes pagasts, Vecumnieku novads",2,3,"011",1,1,3,"Pamatizglītības otrā posma (7.-9.klase) programma","V-",2505,"12.07.2010.","uz nenoteiktu laiku","N",,,,"Vecumnieku novads"
2506,"Jelgavas pilsētas Dome","Jelgavas Spīdolas ģimnāzija","Mātera iela 30, Jelgava",2,3,"011",1,1,1,"Pamatizglītības otrā posma (7.-9.klase) programma","V-",2506,"12.07.2010.","31.07.2017.","(nomaiņa)",,,,"Jelgava"
2507,"Talsu novada Dome","Talsu pamatskola","Gaismas iela 1, Talsi, Talsu novads",2,1,"014",1,1,1,"Pamatizglītības profesionāli orientētā virziena programma","V-",2507,"12.07.2010.","uz nenoteiktu laiku",,,"aktual",,"Talsu novads"
2508,"Zilupes novada pašvaldība","Zilupes vidusskola","Skolas iela 1, Zilupe, Zilupes novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2508,"13.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Zilupes novads"
2509,"Balvu novada Dome","Tilžas internātpamatskola","Pārupes iela 4, Tilža, Tilžas pagasts, Balvu novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2509,"13.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Balvu novads"
2510,"Viesītes novada pašvaldība","Viesītes vidusskola","Vaļņu iela 7, Viesīte, Viesītes novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",2510,"13.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Viesītes novads"
2511,"Viesītes novada pašvaldība","Viesītes vidusskola","Vaļņu iela 7, Viesīte, Viesītes novads",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",2511,"13.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Viesītes novads"
2512,"Jelgavas novada Dome","Elejas vidusskola","Meža prospekts 5, Eleja, Elejas pagasts, Jelgavas novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2512,"13.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jelgavas novads"
2514,"Fonds ""Vecāki bērniem""","Rīgas vispārizglītojošā privātā vidusskola Evrika""","Anniņmuižas iela 9, Rīga",2,1,"011",1,2,1,"Pamatizglītības mazākumtautību programma","V-",2514,"13.07.2010.","uz nenoteiktu laiku",,,,,"Rīga"
2515,"Dundagas novada Dome","Kolkas pamatskola","""Kolkas pamatskola"", Kolka, Kolkas pagasts, Dundagas novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2515,"13.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Dundagas novads"
2516,"Dundagas novada Dome","Kolkas pamatskola","""Kolkas pamatskola"", Kolka, Kolkas pagasts, Dundagas novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",2516,"13.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Dundagas novads"
2517,"Ventspils novada Dome","Zūru pamatskola","Skolas iela 10, Ventava, Vārves pagasts, Ventspils novads ",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2517,"15.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ventspils novads "
2518,"Ventspils novada Dome","Zūru pamatskola","Skolas iela 10, Ventava, Vārves pagasts, Ventspils novads ",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",2518,"15.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ventspils novads "
2519,"Ventspils novada Dome","Zūru pamatskola","Skolas iela 10, Ventava, Vārves pagasts, Ventspils novads ",2,1,"015",7,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās veselības traucējumiem ","V-",2519,"15.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ventspils novads "
2520,"Ventspils novada Dome","Zūru pamatskola","Skolas iela 10, Ventava, Vārves pagasts, Ventspils novads ",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",2520,"15.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ventspils novads "
2521,"Ventspils novada Dome","Zūru pamatskola","Skolas iela 10, Ventava, Vārves pagasts, Ventspils novads ",2,3,"011",1,1,1,"Pamatizglītības otrā posma (7.-9.klase) programma","V-",2521,"15.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ventspils novads "
2522,"Alūksnes novada pašvaldība","Mārkalnes pamatskola","""Pūcīte"", Mārkalne, Mārkalnes pagasts, Alūksnes novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",2522,"15.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Alūksnes novads"
2523,"Ādažu novada Dome","Ādažu vidusskola","Gaujas iela 30, Ādaži, Ādažu novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2523,"15.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ādažu novads"
2524,"Ādažu novada Dome","Ādažu vidusskola","Gaujas iela 30, Ādaži, Ādažu novads",2,1,"011",1,2,1,"Pamatizglītības mazākumtautību programma","V-",2524,"15.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ādažu novads"
2525,"Liepājas pilsētas Dome","Liepājas A.Puškina 2.vidusskola ","Liedaga iela 5, Liepāja",3,1,"011",0,2,3,"Vispārējās vidējās izglītības vispārizglītojošā virziena mazākumtautību programma","V-",2525,"15.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)  T",,,,"Liepāja"
2526,"Rīgas Dome","Š.Dubnova Rīgas Ebreju vidusskola","Silciema iela 3, Rīga",2,1,"011",1,2,1,"Pamatizglītības mazākumtautību programma","V-",2526,"22.07.2010.","uz nenoteiktu laiku",,,,,"Rīga"
2531,"Ķekavas novada Dome","Daugmales pamatskola","""Skola"", Daugmales pagasts, Ķekavas novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2531,"22.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ķekavas novads"
2532,"Amatas novada pašvaldība","Nītaures vidusskola","""Skola"", Nītaure, Nītaures pagasts, Amatas novads",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",2532,"22.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Amatas novads"
2533,"Sabiedrība ar ierobežotu atbildību ""VIDUS K.E.J.","Bērnu un jauniešu interešu izglītības, rotaļu un attīstības centrs ""Čiepa""","Talsu šoseja 39, Jūrmala",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2533,"22.07.2010.","31.07.2015.","(nomaiņa)",,,,"Jūrmala"
2534,"Krāslavas novada Dome","Sauleskalna sākumskola","Skolas iela 17a, Kombuļi, Kombuļu pagasts, Krāslavas novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2534,"22.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Krāslavas novads"
2536,"Bauskas novada Dome","Mežotnes pamatskola","""Mežotnes pamatskola"", Mežotne, Mežotnes pagasts, Bauskas novads",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",2536,"22.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Bauskas novads"
2537,"Ventspils novada Dome","Tārgales pamatskola","""Tārgales skola"", Tārgale, Tārgales pagasts, Ventspils novads",2,3,"011",1,1,3,"Pamatizglītības otrā posma (7.-9.klase) programma","V-",2537,"22.07.2010.","uz nenoteiktu laiku","N",,,,"Ventspils novads"
2538,"Jēkabpils pilsētas Dome","Jēkabpils 3.vidusskola","Slimnīcas iela 5, Jēkabpils",3,1,"014",0,1,1,"Vispārējās vidējās izglītības vispārizglītojošā profesionāli orientētā virziena programma","V-",2538,"22.07.2010.","uz nenoteiktu laiku",,,"aktualizēta un aktualizēta",,"Jēkabpils"
2539,"Ķekavas novada Dome","Ķekavas novada pašvaldības pirmsskolas izglītības iestāde ""Avotiņš""","Jaunatnes iela 3, Baloži, Ķekavas novads",0,1,"011",1,2,1,"Pirmsskolas izglītības mazākumtautību programma","V-",2539,"22.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ķekavas novads"
2540,"Skrundas novada pašvaldība","Nīkrāces pamatskola","""Nīkrāces pamatskola"", Nīkrāce, Nīkrāces pagasts, Skrundas novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2540,"22.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Skrundas novads"
2542,"Saldus novada Dome","Saldus 2.vidusskola","J.Rozentāla iela 19, Saldus, Saldus novads",2,1,"012",1,1,1,"Pamatizglītības humanitārā un sociālā virziena programma","V-",2542,"27.07.2010.","uz nenoteiktu laiku",,,,,"Saldus novads"
2545,"Jelgavas novada Dome","Elejas vidusskola","Meža prospekts 5, Eleja, Elejas pagasts, Jelgavas novads",3,1,"011",0,1,1,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",2545,"27.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jelgavas novads"
2547,"Jūrmalas pilsētas Dome","Jūrmalas sākumskola ""Atvase""","Raiņa iela 53, Jūrmala",1,1,"013",1,1,1,"Pamatizglītības pirmā posma (1.-6.klase) matemātikas, dabaszinību un tehnikas virziena programma","V-",2547,"27.07.2010.","uz nenoteiktu laiku",,,"aktual",,"Jūrmala"
2548,"Krāslavas novada Dome","Izvaltas pamatskola","Saules iela 1, Izvalta, Izvaltas pagasts, Krāslavas novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2548,"27.07.2010.","uz nenoteiktu laiku",,,,,"Krāslavas novads"
2549,"Tukuma novada Dome","Pūres pamatskola","""Jaunsātu skola"", Jaunsātu pagasts, Tukuma novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",2549,"27.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Tukuma novads"
2550,"Rugāju novada Dome","Rugāju novada vidusskola","Kurmenes iela 87, Rugāji, Rugāju pagasts, Rugāju novads",3,1,"011",0,1,3,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",2550,"28.07.2010.","uz nenoteiktu laiku","N",,,,"Rugāju novads"
2552,"Siguldas novada Dome","Siguldas novada Siguldas pilsētas pirmsskolas izglītības iestāde ""Pīlādzītis""","Strēlnieku iela 13, Sigulda, Siguldas novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2552,"28.07.2010.","31.07.2015.","(nomaiņa)",,,,"Siguldas novads"
2553,"Jaunjelgavas novada Dome","Seces pagasta pirmsskolas izglītības iestāde ""Vasariņa""","""Vasariņa"", Sece, Seces pagasts, jaunjelgavas novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2553,"28.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"jaunjelgavas novads"
2554,"Daugavpils pilsētas Dome","Daugavpils 15.vidusskola","Valkas iela 4, Daugavpils",2,1,"011",1,2,1,"Pamatizglītības mazākumtautību programma","V-",2554,"28.07.2010.","uz nenoteiktu laiku",,,"aktual",,"Daugavpils"
2567,"Ogres novada Dome","Lauberes pamatskola","Skolas iela 8, Laubere, Lauberes pagasts, Ogres novads",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",2567,"29.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ogres novads"
2568,"Ventspils pilsētas Dome","Ventspils 5.vidusskola","Tārgales iela 61, Ventspils",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2568,"29.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ventspils"
2569,"Ventspils pilsētas Dome","Ventspils  5.vidusskola","Tārgales iela 61, Ventspils",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",2569,"29.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ventspils"
2572,"Ventspils novada Dome","Piltenes vidusskola","Lielā iela 13, Piltene, Ventspils novads",3,1,"011",0,1,3,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",2572,"29.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ventspils novads"
2573,"Krāslavas novada Dome","Kalniešu pamatskola","""Skolas"", Kalnieši, Kalniešu pagasts, Krāslavas novads",0,1,"011",1,2,1,"Pirmsskolas izglītības mazākumtautību programma","V-",2573,"29.07.2010.","uz nenoteiktu laiku",,,,,"Krāslavas novads"
2574,"Rīgas Dome","Rīgas 85.vidusskola","Nīcgales iela 22, Rīga",3,1,"014",0,1,1,"Vispārējās vidējās izglītības profesionāli orientētā virziena programma","V-",2574,"29.07.2010.","uz nenoteiktu laiku",,,"aktualizēta",,"Rīga"
2575,"Ogres novada Dome","Ogresgala pamatskola","Nākotnes iela 4, Ogresgals, Ogresgala pagasts, Ogres novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V",2575,"29.07.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ogres novads"
2576,"Ogres novada Dome","Ogresgala pamatskola","Nākotnes iela 4, Ogresgals, Ogresgala pagasts, Ogres novads",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V",2576,"29.07.2010.","(pēc IZM parauga)","(pēc IZM parauga)",,,,"Ogres novads"
2577,"Amatas novada pašvaldība","Zaubes pamatskola","""Bērzaines"", Zaube, Zaubes pagasts, Amatas novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V",2577,"29.07.2010.","(pēc IZM parauga)","(pēc IZM parauga)",,,,"Amatas novads"
2582,"Madonas novada Dome","Mētrienas pamatskola","""Pamatskola"", Mētriena, Mētrienas pagasts, Madonas novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2582,"02.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Madonas novads"
2586,"Riebiņu novada Dome","Riebiņu vidusskola","Liepu iela 21, Riebiņi, Riebiņu pagasts, Riebiņu novads",3,1,"011",0,1,1,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",2586,"03.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Riebiņu novads"
2587,"Krāslavas novada Dome","Skaistas pamatskola","Miera iela 13, Skaista, Skaistas pagasts, Krāslavas novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2587,"03.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Krāslavas novads"
2588,"Krāslavas novada Dome","Skaistas pamatskola","Miera iela 13, Skaista, Skaistas pagasts, Krāslavas novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2588,"03.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Krāslavas novads"
2589,"Jūrmalas pilsētas Dome","Jūrmalas pirmsskolas izglītības iestāde ""Lācītis""","Tērbatas iela 42, Jūrmala",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2589,"03.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jūrmala"
2590,"Jūrmalas pilsētas Dome","Jūrmalas pirmsskolas izglītības iestāde ""Lācītis""","Tērbatas iela 42, Jūrmala",0,1,"011",1,2,1,"Pirmsskolas izglītības mazākumtautību programma","V-",2590,"03.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jūrmala"
2591,"Jūrmalas pilsētas Dome","Jūrmalas pirmsskolas izglītības iestāde ""Lācītis""","Tērbatas iela 42, Jūrmala",0,1,"015",4,2,1,"Speciālās pirmsskolas izglītības mazākumtautību programma izglītojamajiem ar somatiskām saslimšanām","V-",2591,"03.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Jūrmala"
2592,"Kandavas novada Dome","Zemītes pamatskola","""Pils"", Zemīte, Zemītes pagasts, Kandavas novads",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",2592,"03.08.2010.","uz nenoteiktu laiku",,,"aktual",,"Kandavas novads"
2596,"Jūrmalas pilsētas Dome","Vaivaru pamatskola","Skautu iela 2, Jūrmala",2,1,"015",9,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar smagiem garīgās attīstības traucējumiem vai vairākiem smagiem attīstības traucējumiem","V-",2596,"03.08.2010.","31.07.2018.","(nomaiņa)",,,,"Jūrmala"
2599,"Gržibovskas individuālais uzņēmums ""LENOKS""","Pirmsskolas konsultatīvais centrs ""LENOKS""","Ģimnāzijas iela 5, Daugavpils",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2599,"03.08.2010.","uz nenoteiktu laiku",,,,,"Daugavpils"
2600,"Gržibovskas individuālais uzņēmums ""LENOKS""","Pirmsskolas konsultatīvais centrs ""LENOKS""","Ģimnāzijas iela 5, Daugavpils",0,1,"011",1,2,1,"Pirmsskolas izglītības mazākumtautību programma","V-",2600,"03.08.2010.","uz nenoteiktu laiku",,,,,"Daugavpils"
2601,"""Rīgas Franču skola"" SIA","Privātā pirmsskolas izglītības iestāde ""Rīgas Franču skola""","Apes iela 3a, Rīga",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2601,"04.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Rīga"
2602,"""Rīgas Franču skola"" SIA","Privātā pirmsskolas izglītības iestāde ""Rīgas Franču skola""","Apes iela 3a, Rīga",0,1,"011",1,2,1,"Pirmsskolas izglītības mazākumtautību programma","V-",2602,"04.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Rīga"
2603,"SIA ""MAZĀ PUPA""","Privātā pirmsskolas izglītības iestāe ""MAZĀ PUPA""","Limbažu iela 4, Rīga",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2603,"04.08.2010.","uz nenoteiktu laiku",,,,,"Rīga"
2608,"Daugavpils pilsētas Dome","Daugavpils pilsētas Centra ģimnāzija","Kandavas iela 17, Daugavpils",2,1,"011",1,2,1,"Pamatizglītības mazākumtautību programma","V-",2608,"04.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Daugavpils"
2610,"Krāslavas novada Dome","Indras vidusskola","Skolas iela 1, Indra, Indras pagasts, Krāslavas novads",3,1,"011",0,1,1,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",2610,"04.08.2010.","uz nenoteiktu laiku",,,,,"Krāslavas novads"
2612,"Ķekavas novada Dome","Ķekavas vidusskola","Skolas iela 4, Ķekava, Ķekavas pagasts, Ķekavas novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2612,"04.08.2010.","uz nenoteiktu laiku",,,,,"Ķekavas novads"
2613,"Daugavpils novada Dome","Vaboles vidusskola","""Vaboles vidusskola"", Vabole, Vaboles pagasts, Daugavpils novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",2613,"05.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Daugavpils novads"
2618,"Iecavas novada Dome","Iecavas vidusskola","Skolas iela 37, Iecava, Iecavas novads",2,1,"011",1,2,1,"Pamatizglītības mazākumtautību programma","V-",2618,"05.08.2010.","31.07.2017.","(nomaiņa)",,"aktualizēta",,"Iecavas novads"
2619,"Iecavas novada Dome","Iecavas vidusskola","Skolas iela 37, Iecava, Iecavas novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2619,"05.08.2010.","uz nenoteiktu laiku","(nomaiņa)",,"aktualizēta2x",,"Iecavas novads"
2620,"Iecavas novada Dome","Iecavas vidusskola","Skolas iela 37, Iecava, Iecavas novads",3,1,"011",0,1,1,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",2620,"05.08.2010.","uz nenoteiktu laiku","(nomaiņa)",,,,"Iecavas novads"
2621,"Iecavas novada Dome","Iecavas vidusskola","Skolas iela 37, Iecava, Iecavas novads",3,1,"013",0,1,1,"Vispārējās vidējās izglītības matemātikas, dabaszinību un tehnikas virziena programma","V-",2621,"05.08.2010.","uz nenoteiktu laiku","(nomaiņa)",,,,"Iecavas novads"
2622,"Iecavas novada Dome","Iecavas vidusskola","Skolas iela 37, Iecava, Iecavas novads",3,1,"011",0,1,2,"Vispārējās vidējās izglītības vispārizglītojošā virziena programma","V-",2622,"05.08.2010.","uz nenoteiktu laiku","(nomaiņa)",,,,"Iecavas novads"
2623,"Talsu novada Dome","Stendes pamatskola","Brīvības iela 15, Stende, Talsu novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",2623,"05.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Talsu novads"
2624,"Rīgas Dome","Rīgas 22.vidusskola","Bruņinieku iela 10, Rīga",2,1,"011",1,2,1,"Pamatizglītības mazākumtautību programma","V-",2624,"05.08.2010.","uz nenoteiktu laiku",,,"aktualizēta",,"Rīga"
2625,"Rīgas Dome","Rīgas 22.vidusskola","Bruņinieku iela 10, Rīga",3,1,"011",0,2,1,"Vispārējās vidējās izglītības vispārizglītojošā virziena mazākumtautību programma","V-",2625,"05.08.2010.","uz nenoteiktu laiku",,,"aktualizēta",,"Rīga"
2629,"Liepājas pilsētas Dome","Liepājas 7.vidusskola","Celmu iela 6, Liepāja",2,1,"011",1,2,1,"Pamatizglītības mazākumtautību programma","V-",2629,"05.08.2010.","uz nenoteiktu laiku",,,"aktualizēta",,"Liepāja"
2631,"Gulbenes novada Dome","Stāķu pamatskola","""Stāķi 7"", Stāķi, Stradu pagasts, Gulbenes novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2631,"09.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Gulbenes novads"
2632,"Gulbenes novada Dome","Stāķu pamatskola","""Stāķi 7"", Stāķi, Stradu pagasts, Gulbenes novads",2,1,"011",8,1,1,"Pamatizglītības pedagoģiskās korekcijas izglītības programma","V-",2632,"09.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Gulbenes novads"
2635,"Cesvaines novada Dome","Cesvaines internātpamatskola","Rīgas iela 4, Cesvaines pagasts, Cesvaines novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",2635,"09.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Cesvaines novads"
2636,"Cesvaines novada Dome","Cesvaines internātpamatskola","Rīgas iela 4, Cesvaines pagasts, Cesvaines novads",2,1,"015",7,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās veselības traucējumiem","V-",2636,"09.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Cesvaines novads"
2637,"Cesvaines novada Dome","Cesvaines internātpamatskola","Rīgas iela 4, Cesvaines pagasts, Cesvaines novads",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",2637,"09.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Cesvaines novads"
2638,"Varakļānu novada pašvaldība","Varakļānu novada pašvaldības Stirnienes pamatskola","""Stirnienes pamatskola"", Stirnienes muiža, Varakļānu pagasts, Varakļānu novads",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2638,"09.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Varakļānu novads"
2639,"Varakļānu novada pašvaldība","Varakļānu novada pašvaldības Stirnienes pamatskola","""Stirnienes pamatskola"", Stirnienes muiža, Varakļānu pagasts, Varakļānu novads",2,1,"011",1,1,1,"Pamatizglītības programma","V-",2639,"09.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Varakļānu novads"
2640,"Ozolnieku novada Dome","Teteles pamatskola","Skolas iela 10, Tetele, Cenu pagasts, Ozolnieku novads",2,1,"015",6,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar mācīšanās traucējumiem","V-",2640,"09.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Ozolnieku novads"
2642,"Sabiedrība ar ierobežotu atbildību ""Ketes māja""","Privātā pirmsskolas izglītības iestāde ""Ketes māja""","Jāņa iela 6, Rīga",0,1,"011",1,1,1,"Pirmsskolas izglītības programma","V-",2642,"09.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Rīga"
2643,"Dagdas novada Dome","Asūnes pamatskola","""Skola"", Asūne, Asūnes pagasts, Dagdas novads",2,1,"015",8,1,1,"Speciālās pamatizglītības programma izglītojamajiem ar garīgās attīstības traucējumiem","V-",2643,"09.08.2010.","uz nenoteiktu laiku","(pēc IZM parauga)",,,,"Dagdas novads"
