"Novads","Skola","Kopvērtējums"
"Tērvetes novads","Bukaišu pamatskola",55.27%
"Tērvetes novads","Tērvetes pamatskola",52.60%
"Tērvetes novads","Annas Brigaderes pamatskola",62.55%
"Tukuma novads","Tukuma 2. pamatskola",63.80%
"Tukuma novads","Tukuma E. Birznieka-Upīša 1. pamatskola",55.93%
"Tukuma novads","Tukuma 2. vidusskola",61.21%
"Tukuma novads","Tukuma Vakara un neklātienes vidusskola",50.46%
"Tukuma novads","Tukuma Raiņa ģimnāzija",70.03%
"Tukuma novads","Praviņu pamatskola",55.33%
"Tukuma novads","Pūres pamatskola",55.86%
"Tukuma novads","Džūkstes pamatskola",55.20%
"Tukuma novads","Irlavas vidusskola",50.18%
"Tukuma novads","Tumes vidusskola",66.04%
"Tukuma novads","Zemgales vidusskola",63.05%
"Vaiņodes novads","Vaiņodes internātpamatskola",54.50%
"Valkas novads","Valkas pamatskola",61.76%
"Valkas novads","Valkas ģimnāzija",69.48%
"Valkas novads","Ērģemes pamatskola",30.43%
"Valkas novads","Kārķu pamatskola",66.22%
"Valkas novads","Ozolu pamatskola",55.83%
"Valkas novads","Vijciema pamatskola",71.00%
"Valmieras novads","Jaunburtnieku pamatskola",62.80%
"Valmieras novads","Jura Neikena Dikļu pamatskola",70.08%
"Valmieras novads","Kocēnu pamatskola",57.09%
"Valmieras pilsēta","Valmieras 5. vidusskola",66.62%
"Valmieras pilsēta","Valmieras Viestura vidusskola",65.22%
"Valmieras pilsēta","Valmieras 2.vidusskolas filiāle",54.78%
"Valmieras pilsēta","Valmieras Pārgaujas ģimnāzija",70.40%
"Valmieras pilsēta","Valmieras Valsts ģimnāzija",70.82%
"Valmieras pilsēta","Valmieras vājdzirdīgo bērnu internātvidusskola - attīstības centrs",57.75%
"Varakļānu novads","Varakļānu vidusskola",67.68%
"Varakļānu novads","Murmastienes pamatskola",56.67%
"Varakļānu novads","Varakļānu novada pašvaldības Stirnienes pamatskola",63.71%
"Vārkavas novads","Vanagu pamatskola",72.86%
"Vārkavas novads","Vārkavas pamatskola",68.80%
"Vārkavas novads","Vārkavas vidusskola",63.00%
"Vecpiebalgas novads","Inešu pamatskola",64.17%
"Vecpiebalgas novads","Taurenes pamatskola",59.00%
"Vecpiebalgas novads","Dzērbenes vidusskola",77.00%
"Vecpiebalgas novads","Vecpiebalgas vidusskola",57.00%
"Vecumnieku novads","Vecumnieku novada Domes Bārbeles pamatskola",68.25%
"Vecumnieku novads","Stelpes pamatskola",69.44%
"Vecumnieku novads","Misas vidusskola",70.00%
"Vecumnieku novads","Skaistkalnes vidusskola",63.21%
"Vecumnieku novads","Vecumnieku novada Domes Valles vidusskola",63.15%
"Vecumnieku novads","Vecumnieku vidusskola",64.63%
"Ventspils novads","Piltenes vidusskola",70.13%
"Ventspils novads","Ances pamatskola",65.40%
"Ventspils novads","Jūrkalnes pamatskola",61.67%
"Ventspils novads","Popes pamatskola",61.36%
"Ventspils novads","Puzes pamatskola",56.86%
"Ventspils novads","Tārgales pamatskola",71.86%
"Ventspils novads","Užavas pamatskola",58.33%
"Ventspils novads","Zlēku pamatskola",61.43%
"Ventspils novads","Zūru pamatskola",61.83%
"Ventspils novads","Ugāles vidusskola",56.22%
"Ventspils pilsēta","Ventspils 1. pamatskola",62.26%
"Ventspils pilsēta","Ventspils 2. pamatskola",63.07%
"Ventspils pilsēta","Ventspils 4. vidusskola",72.68%
"Ventspils pilsēta","Ventspils 5. vidusskola",68.29%
"Ventspils pilsēta","Ventspils 6. vidusskola",61.65%
"Ventspils pilsēta","Ventspils vakara vidusskola",51.65%
"Viesītes novads","Viesītes vidusskola",74.91%
"Viesītes novads","Rites pamatskola",54.83%
"Viļakas novads","Viļakas Valsts ģimnāzija",85.92%
"Viļakas novads","Upītes pamatskola",67.33%
"Viļakas novads","Viduču pamatskola",68.80%
"Viļakas novads","Kupravas pamatskola",72.00%
"Viļakas novads","Žīguru pamatskola",70.25%
"Viļakas novads","Rekavas vidusskola",71.20%
"Viļānu novads","Viļānu vidusskola",60.57%
"Viļānu novads","Dekšāru pamatskola",58.78%
"Zilupes novads","Zilupes vidusskola",61.42%
"Zilupes novads","Zilupes arodvidusskola",75.00%
