"Novads","Skola","Kopvērtējums"
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Angļu ģimnāzija",83.53%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Katoļu ģimnāzija",71.20%
"Rīgas pilsēta (Zemgales priekšp.)","Ziemeļvalstu ģimnāzija",74.04%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Zolitūdes ģimnāzija",70.79%
"Rīgas pilsēta (Zemgales priekšp.)","Āgenskalna Valsts ģimnāzija",77.79%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Mūzikas internātvidusskola",67.56%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 7. pamatskola",76.25%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 28. vidusskola",61.27%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 31. vidusskola",71.85%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Jāņa Poruka vidusskola",72.67%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Kultūru vidusskola",77.73%
"Rīgas pilsēta (Ziemeļu raj.)","Puškina licejs",65.33%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 29. vidusskola",41.56%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 46. vidusskola",52.38%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Rīnūžu vidusskola",66.25%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 13. vidusskola",72.62%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 37. vidusskola",69.14%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 18. vakara (maiņu) vidusskola",58.33%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Valsts 2. ģimnāzija",83.66%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 66. speciālā vidusskola",64.06%
"Rojas novads","Mērsraga vidusskola",72.00%
"Rojas novads","Rojas vidusskola",67.31%
"Ropažu novads","Zaķumuižas pamatskola",55.78%
"Ropažu novads","Ropažu vidusskola",56.80%
"Rucavas novads","Rucavas pamatskola",72.80%
"Rucavas novads","Sikšņu pamatskola (Rucavas novads)",62.00%
"Rugāju novads","Rugāju novada Eglaines pamatskola",67.88%
"Rugāju novads","Rugāju novada vidusskola",57.55%
"Rundāles novads","Pilsrundāles vidusskola",76.25%
"Rūjienas novads","Jeru pamatskola",63.00%
"Rūjienas novads","Rūjienas vidusskola",70.36%
"Salacgrīvas novads","Krišjāņa Valdemāra Ainažu pamatskola",85.83%
"Salacgrīvas novads","Salacgrīvas vidusskola",67.86%
"Salas novads","Biržu pamatskola",67.20%
"Salas novads","Salas vidusskola",68.00%
"Salas novads","Biržu internātpamatskola",54.80%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 1. vidusskola""",68.17%
"Salaspils novads","Salaspils novada pašvaldības iestāde ""Salaspils 2. vidusskola""",55.00%
"Saldus novads","Saldus pamatskola",65.00%
"Saldus novads","Saldus novada pašvaldības Jaunlutriņu pamatskola",52.67%
"Saldus novads","Saldus novada pašvaldības Kursīšu pamatskola",71.50%
"Saldus novads","Saldus novada pašvaldības Lutriņu pamatskola",59.65%
"Saldus novads","Saldus novada pašvaldības Nīgrandes pamatskola",52.60%
"Saldus novads","Saldus novada pašvaldības Pampāļu pamatskola",64.00%
"Saldus novads","Saldus novada pašvaldības Rubas pamatskola",53.60%
"Saldus novads","Saldus novada pašvaldības Striķu pamatskola",65.60%
"Saldus novads","Saldus novada pašvaldības Zirņu pamatskola",60.67%
"Saldus novads","Saldus 2. vidusskola",69.24%
"Saldus novads","Saldus 1.vidusskola",70.79%
"Saldus novads","Saldus novada pašvaldības Druvas vidusskola",77.94%
"Saldus novads","Saldus novada pašvaldības Ezeres vidusskola",61.75%
"Saldus novads","Saldus novada pašvaldības Kalnu vidusskola",55.00%
"Saldus novads","Saldus Vakara vidusskola",50.67%
"Saldus novads","Saldus novada pašvaldības Cieceres internātpamatskola",52.67%
"Saulkrastu novads","Saulkrastu vidusskola",68.50%
"Saulkrastu novads","Zvejniekciema vidusskola",72.54%
"Sējas novads","Sējas pamatskola",56.86%
"Siguldas novads","Siguldas 1. pamatskola",65.76%
"Siguldas novads","Allažu pamatskola",60.22%
"Siguldas novads","Mores pamatskola",53.33%
"Siguldas novads","Siguldas Valsts ģimnāzija",76.68%
"Skrīveru novads","Andreja Upīša Skrīveru vidusskola",73.24%
"Skrundas novads","Nīkrāces pamatskola",64.00%
"Skrundas novads","Oskara Kalpaka Rudbāržu pamatskola",58.50%
"Skrundas novads","Skrundas vidusskola",61.63%
"Skrundas novads","Skrundas Profesionālā vidusskola",35.75%
"Smiltenes novads","Bilskas pamatskola",69.30%
"Smiltenes novads","Blomes pamatskola",56.00%
"Smiltenes novads","Grundzāles pamatskola",59.57%
"Smiltenes novads","Palsmanes pamatskola",62.67%
"Smiltenes novads","Variņu pamatskola",61.40%
"Smiltenes novads","Smiltenes Centra vidusskola",72.30%
"Smiltenes novads","Smiltenes ģimnāzija",64.63%
"Stopiņu novads","Stopiņu pamatskola",72.00%
"Stopiņu novads","Ulbrokas vidusskola",69.39%
"Stopiņu novads","Upesleju internātpamatskola – rehabilitācijas centrs",64.25%
"Strenču novads","Strenču novada vidusskola",38.80%
"Talsu novads","Stendes pamatskola",67.40%
"Talsu novads","Talsu pamatskola",79.64%
"Talsu novads","filiāle ""Laidzes pamatskola""",46.67%
"Talsu novads","Laucienes pamatskola",74.75%
"Talsu novads","Laucienes pamatskolas filiāle",59.00%
"Talsu novads","Pastendes pamatskola",67.56%
"Talsu novads","Pūņu pamatskola",75.43%
"Talsu novads","Virbu pamatskola",69.20%
"Talsu novads","Vandzenes pamatskola",73.27%
"Talsu novads","Sabiles vidusskola",47.25%
"Talsu novads","Talsu 2. vidusskola",66.82%
"Talsu novads","Talsu Kristīgā vidusskola",75.27%
"Talsu novads","Valdemārpils vidusskola",63.41%
"Talsu novads","Talsu novada Vakara un neklātienes vidusskola",53.75%
"Talsu novads","Talsu Valsts ģimnāzija",75.78%
"Talsu novads","Laidzes Profesionālā vidusskola",56.33%
"Tērvetes novads","Annas Brigaderes pamatskola",60.33%
"Tērvetes novads","Bukaišu pamatskola",55.00%
"Tērvetes novads","Augstkalnes vidusskola",63.25%
"Tukuma novads","Tukuma 2. pamatskola",77.26%
"Tukuma novads","Tukuma E. Birznieka-Upīša 1. pamatskola",66.37%
"Tukuma novads","Džūkstes pamatskola",63.60%
"Tukuma novads","Pūres pamatskola",63.45%
"Tukuma novads","Tukuma 3. pamatskola",61.82%
"Tukuma novads","Tukuma 2. vidusskola",70.81%
"Tukuma novads","Irlavas vidusskola",56.09%
"Tukuma novads","Tumes vidusskola",67.67%
"Tukuma novads","Zemgales vidusskola (Tukuma novads)",60.57%
"Tukuma novads","Tukuma Vakara un neklātienes vidusskola",55.25%
"Tukuma novads","Tukuma Raiņa ģimnāzija",74.44%
"Vaiņodes novads","Vaiņodes vidusskola",62.94%
"Vaiņodes novads","Vaiņodes internātpamatskola",34.00%
"Valkas novads","Valkas pamatskola",67.33%
"Valkas novads","Ērģemes pamatskola",69.20%
"Valkas novads","Kārķu pamatskola",63.75%
"Valkas novads","Ozolu pamatskola",56.50%
"Valkas novads","Vijciema pamatskola",58.22%
"Valkas novads","Valkas ģimnāzija",78.31%
"Valmieras novads","Jura Neikena Dikļu pamatskola",72.50%
"Valmieras novads","Kocēnu pamatskola",63.50%
"Valmieras novads","Rubenes pamatskola",62.00%
"Valmieras pilsēta","Valmieras 5. vidusskola",66.04%
"Valmieras pilsēta","Valmieras Viestura vidusskola",68.44%
"Valmieras pilsēta","Valmieras 2. vidusskola",58.75%
"Valmieras pilsēta","Valmieras 2.vidusskolas filiāle",53.80%
"Valmieras pilsēta","Valmieras Pārgaujas ģimnāzija",72.76%
"Valmieras pilsēta","Valmieras Valsts ģimnāzija",72.35%
"Valmieras pilsēta","Valmieras vājdzirdīgo bērnu internātvidusskola - attīstības centrs",41.33%
"Varakļānu novads","Varakļānu novada pašvaldības Stirnienes pamatskola",71.00%
"Varakļānu novads","Varakļānu vidusskola",66.08%
"Vārkavas novads","Vārkavas vidusskola",63.60%
"Vecpiebalgas novads","Inešu pamatskola",55.60%
"Vecpiebalgas novads","Taurenes pamatskola",65.00%
"Vecpiebalgas novads","Dzērbenes vidusskola",62.40%
"Vecpiebalgas novads","Vecpiebalgas vidusskola",63.30%
"Vecumnieku novads","Stelpes pamatskola",58.50%
"Vecumnieku novads","Misas vidusskola",60.63%
"Vecumnieku novads","Skaistkalnes vidusskola",59.23%
"Vecumnieku novads","Vecumnieku novada Domes Valles vidusskola",54.20%
"Vecumnieku novads","Vecumnieku vidusskola",68.79%
"Ventspils novads","Ances pamatskola",39.50%
"Ventspils novads","Jūrkalnes pamatskola",74.33%
"Ventspils novads","Popes pamatskola",48.67%
"Ventspils novads","Puzes pamatskola",72.00%
"Ventspils novads","Tārgales pamatskola",75.40%
"Ventspils novads","Užavas pamatskola",64.33%
"Ventspils novads","Zlēku pamatskola",46.67%
"Ventspils novads","Zūru pamatskola",46.86%
"Ventspils novads","Piltenes vidusskola",57.29%
"Ventspils novads","Ugāles vidusskola",60.80%
"Ventspils pilsēta","Ventspils 2. pamatskola",69.12%
"Ventspils pilsēta","Ventspils 4. vidusskola",74.36%
"Ventspils pilsēta","Ventspils 5. vidusskola",69.00%
"Ventspils pilsēta","Ventspils 2. vidusskola",63.10%
"Ventspils pilsēta","Ventspils 3. vidusskola",62.29%
"Ventspils pilsēta","Ventspils 6. vidusskola",68.74%
"Ventspils pilsēta","Ventspils vakara vidusskola",47.25%
"Ventspils pilsēta","Ventspils 1. ģimnāzija",79.24%
"Viesītes novads","Rites pamatskola",54.67%
"Viesītes novads","Viesītes vidusskola",70.05%
"Viļakas novads","Mežvidu pamatskola (Viļakas novads)",70.00%
"Viļakas novads","Viduču pamatskola",86.00%
"Viļakas novads","Rekavas vidusskola",58.57%
"Viļakas novads","Viļakas Valsts ģimnāzija",63.53%
"Viļānu novads","Dekšāru pamatskola",64.50%
"Viļānu novads","Viļānu vidusskola",66.21%
"Zilupes novads","Zilupes vidusskola",48.48%
"Zilupes novads","Zilupes arodvidusskola",46.00%
