"Novads","Skola","Kopvērtējums"
"Cēsu novads","Cēsu 1. pamatskola",61.89%
"Cēsu novads","Cēsu 2. pamatskola",57.55%
"Cēsu novads","Cēsu pilsētas pamatskola",63.53%
"Cēsu novads","Cēsu pilsētas Vakara vidusskola",47.16%
"Cēsu novads","Cēsu 2. vakara (maiņu) vidusskola",44.30%
"Cēsu novads","Cēsu Valsts ģimnāzija",76.10%
"Cēsu novads","Draudzīgā Aicinājuma Cēsu Valsts ģimnāzija",72.65%
"Cēsu novads","Cēsu sanatorijas internātpamatskola",67.47%
"Cēsu novads","Līvu pamatskola",51.59%
"Cēsu novads","Rāmuļu pamatskola",62.52%
"Ciblas novads","Cirmas pamatskola",65.66%
"Ciblas novads","Pušmucovas pamatskola",61.91%
"Ciblas novads","Ciblas vidusskola",65.56%
"Dagdas novads","Dagdas vidusskola",70.36%
"Dagdas novads","Dagdas arodvidusskola",45.78%
"Dagdas novads","Andrupenes pamatskola",49.28%
"Dagdas novads","Andzeļu pamatskola",65.66%
"Dagdas novads","Asūnes pamatskola",56.80%
"Dagdas novads","Ezernieku vidusskola",66.21%
"Daugavpils novads","Naujenes pamatskola",57.23%
"Daugavpils novads","Nīcgales pamatskola",68.47%
"Daugavpils novads","Skrudalienas pamatskola",58.73%
"Daugavpils novads","Biķernieku pamatskola",57.43%
"Daugavpils novads","Birznieku pamatskola",39.56%
"Daugavpils novads","Randenes pamatskola",64.12%
"Daugavpils novads","Silenes pamatskola",73.49%
"Daugavpils novads","Tabores pamatskola",60.12%
"Daugavpils novads","Kalupes pamatskola",59.13%
"Daugavpils novads","Lāču pamatskola",65.78%
"Daugavpils novads","Špoģu vidusskola",66.51%
"Daugavpils novads","Vaboles vidusskola",64.90%
"Daugavpils novads","Salienas vidusskola",73.64%
"Daugavpils novads","Sventes vidusskola",65.60%
"Daugavpils novads","Zemgales vidusskola",63.25%
"Daugavpils novads","Medumu vidusskola",72.97%
"Daugavpils pilsēta","Daugavpils 11. pamatskola",42.81%
"Daugavpils pilsēta","Daugavpils 7. pamatskola",66.57%
"Daugavpils pilsēta","Daugavpils 8. pamatskola",57.83%
"Daugavpils pilsēta","Daugavpils 5. pamatskola",51.73%
"Daugavpils pilsēta","Daugavpils Saskaņas pamatskola",71.75%
"Daugavpils pilsēta","Daugavpils 12. vidusskola",67.58%
"Daugavpils pilsēta","Daugavpils 10. vidusskola",67.34%
"Daugavpils pilsēta","Daugavpils 13. vidusskola",62.63%
"Daugavpils pilsēta","Daugavpils 15. vidusskola",62.29%
"Daugavpils pilsēta","Daugavpils 16. vidusskola",62.33%
"Daugavpils pilsēta","Daugavpils 3. vidusskola",69.03%
"Daugavpils pilsēta","Daugavpils 9. vidusskola",74.77%
"Daugavpils pilsēta","J. Raiņa Daugavpils 6. vidusskola",52.18%
"Daugavpils pilsēta","Daugavpils 17. vidusskola",49.63%
"Daugavpils pilsēta","Daugavpils Krievu vidusskola - licejs",82.33%
"Daugavpils pilsēta","Daugavpils pilsētas Centra ģimnāzija",60.69%
"Daugavpils pilsēta","Daugavpils Valsts ģimnāzija",69.77%
"Daugavpils pilsēta","Daugavpils valsts poļu ģimnāzija",74.36%
"Daugavpils pilsēta","Daugavpils 1. arodvidusskola",46.59%
"Daugavpils pilsēta","Daugavpils 4. speciālā pamatskola",49.55%
"Daugavpils pilsēta","Daugavpils logopēdiskā internātpamatskola - attīstības centrs",42.17%
"Dobeles novads","Dobeles Kristīgā pamatskola",42.97%
"Dobeles novads","Dobeles 1. vidusskola",39.83%
"Dobeles novads","Dobeles 2. vidusskola",31.27%
"Dobeles novads","Dobeles Valsts ģimnāzija",51.51%
"Dobeles novads","Bikstu pamatskola",35.26%
"Dobeles novads","Gardenes pamatskola",45.06%
"Dobeles novads","Mežinieku pamatskola",29.98%
"Dobeles novads","Naudītes pamatskola",54.92%
"Dobeles novads","Penkules pamatskola",42.41%
"Dobeles novads","Annenieku pamatskola",56.49%
"Dobeles novads","Krimūnu pamatskola",38.43%
"Dobeles novads","Lejasstrazdu pamatskola",38.55%
"Dobeles novads","Apguldes arodvidusskola",44.58%
"Dundagas novads","Kolkas pamatskola",69.13%
"Dundagas novads","Dundagas vidusskola",60.81%
"Durbes novads","Ata Kronvalda Durbes vidusskola",53.93%
"Durbes novads","A. Spāģa Dunalkas pamatskola",46.05%
"Durbes novads","Rāvas pamatskola",70.28%
"Durbes novads","Vecpils pamatskola",62.35%
"Engures novads","Lapmežciema pamatskola",58.80%
"Engures novads","Smārdes pamatskola",53.93%
"Engures novads","Engures vidusskola",53.83%
"Ērgļu novads","Jāņa Zālīša Sausnējas pamatskola",55.29%
"Ērgļu novads","Ērgļu vidusskola",59.41%
"Garkalnes novads","Garkalnes-Berģu pamatskola",65.59%
"Grobiņas novads","Grobiņas vidusskola",60.42%
"Grobiņas novads","Grobiņas ģimnāzija",62.73%
"Grobiņas novads","Bārtas pamatskola",65.66%
"Grobiņas novads","Gaviezes pamatskola",48.59%
"Grobiņas novads","Kapsēdes pamatskola",61.45%
"Gulbenes novads","Gulbenes 2. vidusskola",50.05%
"Gulbenes novads","Gulbenes vidusskola",51.81%
"Gulbenes novads","Gulbenes Vakara (maiņu) vidusskola",38.42%
"Gulbenes novads","Gulbenes novada valsts ģimnāzija",66.60%
"Gulbenes novads","Daukstes pamatskola",75.64%
"Gulbenes novads","Druvienas pamatskola",54.22%
"Gulbenes novads","Galgauskas pamatskola",50.60%
"Gulbenes novads","K. Valdemāra pamatskola",52.71%
"Gulbenes novads","Litenes pamatskola",52.61%
"Gulbenes novads","Ozolkalna pamatskola",47.14%
"Gulbenes novads","Rankas pamatskola",66.47%
"Gulbenes novads","Stāķu pamatskola",57.37%
"Gulbenes novads","Stāmerienas pamatskola",59.55%
"Gulbenes novads","Tirzas pamatskola",57.63%
"Gulbenes novads","Gulbīša vidusskola",51.38%
"Gulbenes novads","Lejasciema vidusskola",68.71%
"Gulbenes novads","Lizuma vidusskola",58.98%
"Gulbenes novads","Jaungulbenes arodvidusskola",34.94%
"Gulbenes novads","Rankas arodvidusskola",32.53%
"Iecavas novads","Dzimtmisas pamatskola",60.14%
"Iecavas novads","Iecavas internātpamatskola",49.74%
"Iecavas novads","Iecavas vidusskola",54.78%
"Ikšķiles novads","Ikšķiles vidusskola",63.47%
"Ikšķiles novads","Tīnūžu pamatskola",56.12%
"Ilūkstes novads","Subates pamatskola",46.77%
"Ilūkstes novads","Ilūkstes 1. vidusskola",69.69%
"Ilūkstes novads","Ilūkstes 2. vidusskola",59.36%
"Ilūkstes novads","Ilūkstes novada Neklātienes vidusskola",68.43%
"Ilūkstes novads","Eglaines pamatskola",59.04%
"Ilūkstes novads","Bebrenes vidusskola",65.80%
"Inčukalna novads","Vangažu vidusskola",53.86%
"Inčukalna novads","Inčukalna pamatskola",43.43%
"Jaunjelgavas novads","Jaunjelgavas vidusskola",60.74%
"Jaunjelgavas novads","Daudzeses pamatskola",61.69%
"Jaunjelgavas novads","Seces pagasta pamatskola",49.91%
"Jaunjelgavas novads","Sunākstes pamatskola",62.05%
"Jaunpils novads","Jaunpils vidusskola",58.31%
"Jelgavas novads","Aizupes pamatskola",63.57%
"Jelgavas novads","Sesavas pamatskola",61.71%
"Jelgavas novads","Svētes pamatskola",51.81%
"Jelgavas novads","Šķibes pamatskola",58.49%
"Jelgavas novads","Vilces pamatskola",67.84%
"Jelgavas novads","Zaļenieku pamatskola",45.70%
"Jelgavas novads","Elejas vidusskola",55.86%
"Jelgavas novads","Kalnciema pilsētas vidusskola",49.48%
"Jelgavas novads","Kalnciema vidusskola",55.32%
"Jelgavas novads","Līvbērzes vidusskola",61.14%
"Jelgavas novads","Platones pamatskola",39.04%
"Jelgavas novads","Staļģenes vidusskola",55.36%
"Jelgavas novads","Vircavas vidusskola",47.98%
"Jelgavas novads","Jelgavas novada Neklātienes vidusskolas Elejas konsult. punkts",52.51%
"Jelgavas novads","Jelgavas novada Neklātienes vidusskolas Svētes konsult. punkts",40.47%
"Jelgavas novads","Jelgavas novada Neklātienes vidusskolas Zaļenieku konsult. punkts",46.39%
"Jelgavas pilsēta","Lazdiņas privātā vidusskola ""Punktiņš""",60.84%
"Jelgavas pilsēta","Jelgavas 2. pamatskola",54.89%
"Jelgavas pilsēta","Jelgavas 4. vidusskola",58.07%
"Jelgavas pilsēta","Jelgavas 6. vidusskola",52.63%
"Jelgavas pilsēta","Jelgavas Vakara (maiņu) vidusskola",40.96%
"Jelgavas pilsēta","Jelgavas 1. ģimnāzija",53.67%
"Jelgavas pilsēta","Jelgavas Spīdolas ģimnāzija",56.79%
"Jelgavas pilsēta","Jelgavas Valsts ģimnāzija",61.67%
"Jelgavas pilsēta","Jelgavas Amatu vidusskola",60.78%
"Jelgavas pilsēta","Jelgavas 1. sanatorijas internātpamatskola",66.73%
"Jēkabpils novads","Ābeļu pamatskola",48.88%
"Jēkabpils novads","Bērzgala pamatskola",61.62%
"Jēkabpils novads","Dunavas pamatskola",64.34%
"Jēkabpils novads","Rubenes pamatskola",82.53%
"Jēkabpils novads","Zasas vidusskola",77.85%
"Jēkabpils pilsēta","Jēkabpils Poļu pamatskola",61.85%
"Jēkabpils pilsēta","Jēkabpils 3. vidusskola",57.41%
"Jēkabpils pilsēta","Jēkabpils 2. vidusskola",53.50%
"Jēkabpils pilsēta","Jēkabpils vakara vidusskola",47.21%
"Jēkabpils pilsēta","Jēkabpils Valsts ģimnāzija",56.15%
"Jūrmalas pilsēta","Jūrmalas Alternatīvā skola",75.40%
"Jūrmalas pilsēta","Majoru pamatskola",51.98%
"Jūrmalas pilsēta","Slokas pamatskola",54.42%
"Jūrmalas pilsēta","Pumpuru vidusskola",50.48%
"Jūrmalas pilsēta","Jūrmalas pilsētas Jaundubultu vidusskola",51.67%
"Jūrmalas pilsēta","Jūrmalas pilsētas Kauguru vidusskola",55.38%
"Jūrmalas pilsēta","Jūrmalas pilsētas Mežmalas vidusskola",48.19%
"Jūrmalas pilsēta","Ķemeru vidusskola",68.49%
"Jūrmalas pilsēta","Jūrmalas pilsētas Lielupes vidusskola",56.12%
"Jūrmalas pilsēta","Jūrmalas vakara vidusskola",33.82%
"Jūrmalas pilsēta","Jūrmalas Valsts ģimnāzija",60.56%
"Kandavas novads","Kandavas Kārļa Mīlenbaha vidusskola",56.57%
"Kandavas novads","Kandavas internātvidusskola",50.63%
"Kandavas novads","Cēres pamatskola",54.68%
"Kandavas novads","Matkules pamatskola",47.33%
"Kandavas novads","Vānes pamatskola",65.86%
"Kandavas novads","Kandavas novada Zantes pamatskola",65.75%
"Kandavas novads","Zemītes pamatskola",54.11%
"Kārsavas novads","Kārsavas vidusskola",63.38%
"Kārsavas novads","Mežvidu pamatskola",55.08%
"Kārsavas novads","Salnavas pamatskola",70.65%
"Kārsavas novads","Aizgāršas pamatskola",48.67%
"Kokneses novads","Bebru pamatskola",62.56%
"Kokneses novads","Pērses pamatskola",54.82%
"Kokneses novads","Ilmāra Gaiša Kokneses vidusskola",65.18%
"Kokneses novads","Bebru vispārizglītojošā internātpamatskola",53.01%
"Krāslavas novads","Krāslavas pamatskola",55.04%
"Krāslavas novads","Krāslavas gr. Plāteru v.n. Poļu pamatskola",56.11%
"Krāslavas novads","Krāslavas Varavīksnes vidusskola",51.63%
"Krāslavas novads","Krāslavas Valsts ģimnāzija",67.44%
"Krāslavas novads","Aulejas pamatskola",42.17%
"Krāslavas novads","Izvaltas pamatskola",59.15%
"Krāslavas novads","Skaistas pamatskola",57.61%
"Krāslavas novads","Kalniešu pamatskola",65.06%
"Krāslavas novads","Robežnieku pamatskola",63.58%
"Krāslavas novads","Indras vidusskola",55.85%
"Krimuldas novads","Garlība Merķeļa Lēdurgas pamatskola",63.94%
"Krimuldas novads","Turaidas pamatskola",63.75%
"Krimuldas novads","Krimuldas vidusskola",62.69%
"Krustpils novads","Liepenes pamatskola",53.95%
"Krustpils novads","Sūnu pamatskola",52.61%
"Krustpils novads","Krustpils pamatskola",58.47%
"Krustpils novads","Mežāres pamatskola",45.38%
"Krustpils novads","Vīpes pamatskola",53.28%
"Krustpils novads","Brāļu Skrindu Atašienes vidusskola",49.00%
"Kuldīgas novads","Kuldīgas pamatskola",53.67%
"Kuldīgas novads","Kuldīgas 2. vidusskola",49.47%
"Kuldīgas novads","Kuldīgas Centra vidusskola",52.01%
"Kuldīgas novads","Kuldīgas Mākslas un humanitāro zinību vidusskola",54.69%
"Kuldīgas novads","V. Plūdoņa Kuldīgas ģimnāzija",53.53%
"Kuldīgas novads","Kuldīgas Tehnoloģiju un tūrisma profesionālā vidusskola",62.05%
"Kuldīgas novads","Ēdoles pamatskola",68.85%
"Kuldīgas novads","Laidu pamatskola",39.46%
"Kuldīgas novads","Turlavas pamatskola",49.00%
"Kuldīgas novads","Vārmes pamatskola",65.06%
"Kuldīgas novads","Vilgāles pamatskola",60.34%
"Kuldīgas novads","Z.A. Meierovica Kabiles pamatskola",52.34%
"Ķeguma novads","Ķeguma komercnovirziena vidusskola",62.38%
"Ķeguma novads","Birzgales pamatskola",63.95%
"Ķekavas novads","Baložu vidusskola",62.77%
"Ķekavas novads","Privātā pamatskola ""Gaismas tilts 97""",73.49%
"Ķekavas novads","Daugmales pamatskola",59.04%
"Ķekavas novads","Ķekavas vidusskola",49.70%
"Lielvārdes novads","Kaibalas pamatskola",42.62%
"Lielvārdes novads","Lielvārdes pamatskola",62.52%
"Lielvārdes novads","Edgara Kauliņa Lielvārdes vidusskola",62.95%
"Lielvārdes novads","Lēdmanes pamatskola",63.67%
"Lielvārdes novads","Jumpravas vidusskola",58.87%
"Liepājas pilsēta","Liepājas 3. pamatskola",57.50%
"Liepājas pilsēta","Liepājas internātpamatskola",49.26%
"Liepājas pilsēta","Draudzīgā aicinājuma Liepājas pilsētas 5. vidusskola",55.28%
"Liepājas pilsēta","J. Čakstes Liepājas pilsētas 10. vidusskola",59.61%
"Liepājas pilsēta","Liepājas 15. vidusskola",48.85%
"Liepājas pilsēta","Liepājas 8. vidusskola",64.70%
"Liepājas pilsēta","Liepājas Raiņa 6. vidusskola",54.20%
"Liepājas pilsēta","Liepājas 7. vidusskola",62.87%
"Liepājas pilsēta","Liepājas A. Puškina 2. vidusskola",63.19%
"Liepājas pilsēta","Liepājas pilsētas 12. vidusskola",67.60%
"Liepājas pilsēta","Liepājas vakara (maiņu) vidusskola",58.84%
"Liepājas pilsēta","Liepājas Valsts 1. ģimnāzija",64.58%
"Limbažu novads","Limbažu 1. vidusskola",63.66%
"Limbažu novads","Limbažu 2. vidusskola",43.86%
"Limbažu novads","Limbažu 3. vidusskola",65.18%
"Limbažu novads","Limbažu Jauniešu un pieaugušo vakara (maiņu) vidusskola",47.33%
"Limbažu novads","Limbažu Profesionālā vidusskola",49.85%
"Limbažu novads","Baumaņu Kārļa Viļķenes pamatskola",55.30%
"Limbažu novads","Friča Bārdas Pociema pamatskola",49.40%
"Limbažu novads","Lādezera pamatskola",54.62%
"Limbažu novads","Pāles pamatskola",54.22%
"Limbažu novads","Umurgas pamatskola",71.62%
"Limbažu novads","Vidrižu pamatskola",63.64%
"Līvānu novads","Līvānu 1. vidusskola",53.91%
"Līvānu novads","Līvānu 2. vidusskola",59.45%
"Līvānu novads","Līvānu novada Vakara (maiņu) vidusskola",49.40%
"Līvānu novads","Jaunsilavas pamatskola",63.29%
"Līvānu novads","Jersikas pamatskola",70.48%
"Līvānu novads","Rožupes pamatskola",59.12%
"Līvānu novads","Sutru pamatskola",58.90%
"Līvānu novads","Rudzātu vidusskola",71.57%
"Lubānas novads","Lubānas vidusskola",55.35%
"Lubānas novads","Meirānu Kalpaka pamatskola",50.95%
"Ludzas novads","Ludzas 2. vidusskola",54.78%
"Ludzas novads","Ludzas novada vakara vidusskola",43.98%
"Ludzas novads","Ludzas pilsētas ģimnāzija",51.79%
"Ludzas novads","Nirzas pamatskola",47.65%
"Ludzas novads","Ņukšu pamatskola",59.76%
"Ludzas novads","Pildas pamatskola",73.32%
"Ludzas novads","Istras vidusskola",46.87%
"Madonas novads","Madonas pilsētas 1. vidusskola",60.21%
"Madonas novads","Madonas pilsētas 2. vidusskola",44.63%
"Madonas novads","Madonas Vakara un neklātienes vidusskola",41.77%
"Madonas novads","Madonas Valsts ģimnāzija",74.24%
"Madonas novads","Barkavas pamatskola",73.42%
"Madonas novads","Bērzaunes pamatskola",54.37%
"Madonas novads","Degumnieku pamatskola",66.87%
"Madonas novads","Dzelzavas pamatskola",55.79%
"Madonas novads","Kalsnavas pamatskola",55.48%
"Madonas novads","Kusas pamatskola",64.97%
"Madonas novads","Lazdonas pamatskola",41.82%
"Madonas novads","Liezēres pamatskola",66.27%
"Madonas novads","Mārcienas pamatskola",52.89%
"Madonas novads","Mētrienas pamatskola",55.57%
"Madonas novads","Praulienas pamatskola",61.06%
"Madonas novads","Sarkaņu pamatskola",52.56%
"Madonas novads","Vestienas pamatskola",50.24%
"Madonas novads","Ļaudonas vidusskola",57.13%
"Madonas novads","Barkavas arodvidusskola",44.86%
"Mazsalacas novads","Mazsalacas vidusskola",52.21%
"Mālpils novads","Mālpils internātpamatskola",53.96%
"Mālpils novads","Sidgundas pamatskola",66.57%
"Mālpils novads","Mālpils vidusskola",53.21%
"Mārupes novads","Mārupes vidusskola",55.69%
"Naukšēnu novads","Naukšēnu vidusskola",55.79%
"Naukšēnu novads","Sociālās korekcijas izglītības iestāde ""Naukšēni""",55.42%
"Neretas novads","Mazzalves pamatskola",44.58%
"Neretas novads","Sproģu pamatskola",53.70%
"Neretas novads","Neretas Jāņa Jaunsudrabiņa vidusskola",51.18%
"Nīcas novads","Rudes pamatskola",59.80%
"Nīcas novads","Nīcas vidusskola",62.11%
"Ogres novads","Ogres Sv. Meinarda katoļu pamatskola",45.78%
"Ogres novads","Jaunogres vidusskola",55.77%
"Ogres novads","Krapes pamatskola",77.64%
"Ogres novads","Lauberes pamatskola",53.36%
"Ogres novads","Mazozolu pamatskola",64.12%
"Ogres novads","Ogresgala pamatskola",67.92%
"Ogres novads","Madlienas vidusskola",51.64%
"Ogres novads","Taurupes vidusskola",74.10%
"Ogres novads","Suntažu sanatorijas internātpamatskola",58.43%
"Olaines novads","Olaines 2. vidusskola",50.58%
"Olaines novads","Olaines 1. vidusskola",55.61%
"Ozolnieku novads","Garozas pamatskola",46.45%
"Ozolnieku novads","Salgales pamatskola",48.33%
"Ozolnieku novads","Teteles pamatskola",59.09%
"Ozolnieku novads","Ozolnieku vidusskola",53.96%
"Pāvilostas novads","Pāvilostas vidusskola",71.46%
"Pāvilostas novads","Vērgales pamatskola",62.35%
"Pļaviņu novads","Pļaviņu novada ģimnāzija",55.75%
"Preiļu novads","Preiļu 1. pamatskola",60.06%
"Preiļu novads","Preiļu 2. vidusskola",62.95%
"Preiļu novads","Preiļu novada Vakara (maiņu) un neklātienes vidusskola",51.81%
"Preiļu novads","Aizkalnes pamatskola",62.20%
"Preiļu novads","Pelēču pamatskola",59.47%
"Preiļu novads","Priekuļu pamatskola",62.52%
"Preiļu novads","Salas pamatskola",60.69%
"Priekules novads","Priekules vidusskola",62.62%
"Priekules novads","Gramzdas pamatskola",61.90%
"Priekules novads","Kalētu pamatskola",49.20%
"Priekules novads","Krotes Kronvalda Ata pamatskola",57.03%
"Priekules novads","Virgas pamatskola",50.60%
"Rēzeknes novads","Gaigalavas pamatskola",64.39%
"Rēzeknes novads","Kalnezeru Katoļu pamatskola",66.72%
"Rēzeknes novads","Rēznas pamatskola",59.82%
"Rēzeknes novads","Maltas 2. vidusskola",42.00%
"Rēzeknes novads","Feimaņu pamatskola",51.20%
"Rēzeknes novads","Jaunstrūžānu pamatskola",65.43%
"Rēzeknes novads","Sakstagala Jāņa Klīdzēja pamatskola",53.75%
"Rēzeknes novads","Verēmu pamatskola",51.34%
"Rēzeknes novads","Dricānu vidusskola",49.40%
"Rēzeknes novads","Makašānu Amatu vidusskola",62.88%
"Rēzeknes novads","Maltas 1. vidusskola",54.68%
"Rēzeknes novads","Nautrēnu vidusskola",61.45%
"Rēzeknes novads","Audriņu vidusskola",44.58%
"Rēzeknes novads","Maltas 2.vidusskolas filiāle",57.83%
"Rēzeknes novads","Tiskādu vidusskola",60.49%
"Rēzeknes novads","Kaunatas vidusskola",59.09%
"Rēzeknes pilsēta","Rēzeknes 1. vidusskola",65.93%
"Rēzeknes pilsēta","Rēzeknes 5. vidusskola",61.53%
"Rēzeknes pilsēta","Rēzeknes Katoļu vidusskola",71.99%
"Rēzeknes pilsēta","Rēzeknes poļu vidusskola",62.32%
"Rēzeknes pilsēta","Rēzeknes 2. vidusskola",69.30%
"Rēzeknes pilsēta","Rēzeknes 3. vidusskola",64.56%
"Rēzeknes pilsēta","Rēzeknes 4. vidusskola",66.21%
"Rēzeknes pilsēta","Rēzeknes 6. vidusskola",72.73%
"Rēzeknes pilsēta","Rēzeknes logopēdiskā internātpamatskola",49.00%
"Riebiņu novads","Dravnieku pamatskola",64.66%
"Riebiņu novads","Galēnu pamatskola",54.46%
"Riebiņu novads","Rušonas pamatskola",61.98%
"Riebiņu novads","Silajāņu pamatskola",39.93%
"Riebiņu novads","Riebiņu vidusskola",59.80%
"Rīgas pilsēta (Centra raj.)","Pamatskola ""Rīdze""",66.42%
"Rīgas pilsēta (Centra raj.)","Rīgas Centra daiļamatniecības pamatskola",63.06%
"Rīgas pilsēta (Centra raj.)","Rīgas 24. pamatskola",74.30%
"Rīgas pilsēta (Centra raj.)","Rīgas pilsētas 3. ģimnāzija",62.63%
"Rīgas pilsēta (Centra raj.)","Rīgas 99. vidusskola",54.70%
"Rīgas pilsēta (Centra raj.)","Rīgas Centra humanitārā vidusskola",65.09%
"Rīgas pilsēta (Centra raj.)","Rīgas 22. vidusskola",63.29%
"Rīgas pilsēta (Centra raj.)","Rīgas 40. vidusskola",64.21%
"Rīgas pilsēta (Centra raj.)","Rīgas M. Lomonosova krievu vidusskola",73.78%
"Rīgas pilsēta (Centra raj.)","Rīgas Raiņa 8. vakara (maiņu) vidusskola",51.27%
"Rīgas pilsēta (Centra raj.)","Natālijas Draudziņas ģimnāzija",65.08%
"Rīgas pilsēta (Centra raj.)","Privātā Rīgas Tehnolingvistiskā ģimnāzija",70.12%
"Rīgas pilsēta (Centra raj.)","Rīgas Valsts 1. ģimnāzija",75.86%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Anniņmuižas vidusskola",63.28%
"Rīgas pilsēta (Kurzemes raj.)","Iļģuciema vidusskola",51.47%
"Rīgas pilsēta (Kurzemes raj.)","Privātā vidusskola ""Patnis""",52.46%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 19. vidusskola",50.10%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 41. vidusskola",52.01%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas 69. vidusskola",65.71%
"Rīgas pilsēta (Kurzemes raj.)","Rīgas Doma kora skola",80.05%
