"Novads","Skola","Kopvērtējums"
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 75. vidusskola",47.80%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 86. vidusskola",61.85%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 88. vidusskola",63.16%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 92. vidusskola",44.41%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Krievu vidusskola",54.00%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Sergeja Žoltoka vidusskola",60.55%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Universālā vidusskola",60.22%
"Rīgas pilsēta (Latgales priekšp.)","Privātā vidusskola ""Laisma""",39.83%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas vakara ģimnāzija",39.78%
"Rīgas pilsēta (Latgales priekšp.)","Humanitārā privātģimnāzija",73.00%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas pilsētas Pļavnieku ģimnāzija",56.75%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas 3. arodskola",55.13%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Sergeja Žoltoka vidusskola (š.cietums)",50.40%
"Rīgas pilsēta (Latgales priekšp.)","Rīgas Lastādijas internātpamatskola",47.50%
"Rīgas pilsēta (Vidzemes priekšp.)","Mežciema pamatskola",54.98%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 45. vidusskola",44.66%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 49. vidusskola",73.86%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 64. vidusskola",67.95%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 84. vidusskola",60.72%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 85. vidusskola",51.17%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Ezerkrastu vidusskola",41.97%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Franču licejs",70.25%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Hanzas vidusskola",55.18%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Juglas vidusskola",56.98%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Teikas vidusskola",59.65%
"Rīgas pilsēta (Vidzemes priekšp.)","Privātā vidusskola ""Norma""",51.75%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 21. vidusskola",50.30%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 60. vidusskola",68.84%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 63. vidusskola",53.29%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 74. vidusskola",54.35%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 80. vidusskola",59.14%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 89. vidusskola",54.96%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Herdera vidusskola",62.58%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Purvciema vidusskola",70.57%
"Rīgas pilsēta (Vidzemes priekšp.)","Š. Dubnova Rīgas Ebreju vidusskola",71.29%
"Rīgas pilsēta (Vidzemes priekšp.)","Biznesa un vadības privātvidusskola",67.33%
"Rīgas pilsēta (Vidzemes priekšp.)","Privātā vidusskola ""Klasika""",71.64%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Itas Kozakēvičas Poļu vidusskola",69.44%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas 9. vakara (maiņu) vidusskola",30.61%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Centra krievu privātģimnāzija",68.00%
"Rīgas pilsēta (Vidzemes priekšp.)","Rīgas Klasiskā ģimnāzija",73.41%
"Rīgas pilsēta (Zemgales priekšp.)","Friča Brīvzemnieka pamatskola",35.46%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Pārdaugavas pamatskola",52.83%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 94. vidusskola",57.84%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Igauņu vidusskola",63.42%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 53. vidusskola",72.11%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 61. vidusskola",65.86%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 95. vidusskola",63.57%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas vispārizglītojošā privātā vidusskola ""Evrika""",70.31%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Šampētera vidusskola",51.50%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas 14. vakara (maiņu) vidusskola",33.78%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Angļu ģimnāzija",67.21%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Katoļu ģimnāzija",70.33%
"Rīgas pilsēta (Zemgales priekšp.)","Ziemeļvalstu ģimnāzija",54.51%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Zolitūdes ģimnāzija",70.47%
"Rīgas pilsēta (Zemgales priekšp.)","Rīgas Mūzikas internātvidusskola",51.13%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 7. pamatskola",46.92%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 28. vidusskola",44.69%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 31. vidusskola",57.12%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Jāņa Poruka vidusskola",49.68%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Kultūru vidusskola",64.15%
"Rīgas pilsēta (Ziemeļu raj.)","Puškina licejs",69.62%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 10. vidusskola",66.26%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 13. vidusskola",61.85%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 29. vidusskola",47.36%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 37. vidusskola",46.73%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 46. vidusskola",48.36%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas Rīnūžu vidusskola",60.05%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 18. vakara (maiņu) vidusskola",34.09%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas pilsētas 2. ģimnāzija",70.86%
"Rīgas pilsēta (Ziemeļu raj.)","Rīgas 66. speciālā vidusskola",59.79%
"Rojas novads","Mērsraga vidusskola",39.29%
"Rojas novads","Rojas vidusskola",55.63%
"Ropažu novads","Zaķumuižas pamatskola",56.71%
"Ropažu novads","Ropažu vidusskola",42.04%
"Rucavas novads","Rucavas pamatskola",64.29%
"Rucavas novads","Sikšņu pamatskola",70.00%
"Rugāju novads","Eglaines pamatskola (Rugāju)",59.00%
"Rugāju novads","Rugāju novada vidusskola",47.72%
"Rundāles novads","Pilsrundāles vidusskola",63.91%
"Rundāles novads","Saulaines Profesionālā vidusskola",33.00%
"Rūjienas novads","Jeru pamatskola",36.63%
"Saldus novads","Saldus ģimnāzija",60.71%
"Saldus novads","Saldus novada pašvaldības Jaunlutriņu pamatskola",49.73%
"Saldus novads","Saldus novada pašvaldības Kursīšu pamatskola",57.92%
"Saldus novads","Saldus novada pašvaldības Kurzemītes pamatskola",40.82%
"Saldus novads","Saldus novada pašvaldības Lutriņu pamatskola",52.90%
"Saldus novads","Saldus novada pašvaldības Pampāļu pamatskola",55.22%
"Saldus novads","Saldus novada pašvaldības Nīgrandes pamatskola",51.63%
"Saldus novads","Saldus novada pašvaldības Sātiņu pamatskola",56.92%
"Saldus novads","Saldus novada pašvaldības Striķu pamatskola",57.67%
"Saldus novads","Saldus novada pašvaldības Zirņu pamatskola",53.50%
"Saldus novads","Saldus novada pašvaldības Druvas vidusskola",57.17%
"Saldus novads","Saldus novada pašvaldības Ezeres vidusskola",47.25%
"Saldus novads","Saldus novada pašvaldības Kalnu vidusskola",73.33%
"Saulkrastu novads","Saulkrastu vidusskola",65.33%
"Saulkrastu novads","Zvejniekciema vidusskola",67.59%
"Sējas novads","Murjāņu sporta ģimnāzija",52.17%
"Sējas novads","Sējas pamatskola",50.69%
"Siguldas novads","Siguldas 1. pamatskola",53.24%
"Siguldas novads","Siguldas 2. vidusskola",55.07%
"Siguldas novads","Siguldas novada vidusskola",28.00%
"Siguldas novads","Siguldas Valsts ģimnāzija",76.02%
"Siguldas novads","Allažu pamatskola",55.25%
"Siguldas novads","Mores pamatskola",52.00%
"Skrīveru novads","Andreja Upīša Skrīveru vidusskola",59.80%
"Skrundas novads","Nīkrāces pamatskola",54.00%
"Skrundas novads","Oskara Kalpaka Rudbāržu pamatskola",37.67%
"Skrundas novads","Skrundas vidusskola",62.12%
"Skrundas novads","Skrundas arodvidusskola",41.90%
"Skrundas novads","Rudbāržu internātpamatskola - rehabilitācijas centrs",43.50%
"Smiltenes novads","Smiltenes Centra vidusskola",56.45%
"Smiltenes novads","Smiltenes ģimnāzija",57.37%
"Smiltenes novads","Bilskas pamatskola",40.90%
"Smiltenes novads","Blomes pamatskola",59.25%
"Smiltenes novads","Grundzāles pamatskola",48.14%
"Smiltenes novads","Palsmanes pamatskola",67.47%
"Smiltenes novads","Variņu pamatskola",58.82%
"Stopiņu novads","Stopiņu pamatskola",50.17%
"Stopiņu novads","Ulbrokas vidusskola",49.14%
"Stopiņu novads","Upesleju internātpamatskola – rehabilitācijas centrs",46.69%
"Strenču novads","Strenču novada vidusskola",53.81%
"Talsu novads","Stendes pamatskola",52.00%
"Talsu novads","Sabiles vidusskola",38.06%
"Talsu novads","Talsu 2. vidusskola",54.55%
"Talsu novads","Valdemārpils vidusskola",61.07%
"Talsu novads","Talsu novada Vakara un neklātienes vidusskola",32.74%
"Talsu novads","Talsu Valsts ģimnāzija",54.29%
"Talsu novads","Laidzes pamatskola",47.22%
"Talsu novads","Laucienes pamatskolas filiāle",55.00%
"Talsu novads","Pastendes pamatskola",50.29%
"Talsu novads","Pūņu pamatskola",61.64%
"Talsu novads","Pastendes pamatskolas filiāle",46.50%
"Talsu novads","Virbu pamatskola",58.80%
"Talsu novads","Vandzenes vidusskola",40.93%
"Tērvetes novads","Bukaišu pamatskola",63.36%
"Tērvetes novads","Tērvetes pamatskola",47.00%
"Tērvetes novads","Annas Brigaderes pamatskola",40.09%
"Tērvetes novads","Augstkalnes vidusskola",53.19%
"Tukuma novads","Tukuma 2. pamatskola",56.09%
"Tukuma novads","Tukuma E. Birznieka-Upīša 1. pamatskola",40.85%
"Tukuma novads","Tukuma 3. pamatskola",62.77%
"Tukuma novads","Tukuma 2. vidusskola",48.23%
"Tukuma novads","Tukuma Vakara un neklātienes vidusskola",26.31%
"Tukuma novads","Tukuma Raiņa ģimnāzija",65.18%
"Tukuma novads","Praviņu pamatskola",39.00%
"Tukuma novads","Pūres pamatskola",50.57%
"Tukuma novads","Džūkstes pamatskola",59.05%
"Tukuma novads","Irlavas vidusskola",43.27%
"Tukuma novads","Tumes vidusskola",46.00%
"Tukuma novads","Zemgales vidusskola",56.73%
"Vaiņodes novads","Vaiņodes vidusskola",42.11%
"Vaiņodes novads","Vaiņodes internātpamatskola",33.00%
"Valkas novads","Valkas pamatskola",52.54%
"Valkas novads","Valkas ģimnāzija",59.23%
"Valkas novads","Ērģemes pamatskola",40.00%
"Valkas novads","Kārķu pamatskola",54.00%
"Valkas novads","Ozolu pamatskola",39.00%
"Valkas novads","Vijciema pamatskola",55.20%
"Valmieras novads","Jaunburtnieku pamatskola",45.40%
"Valmieras novads","Jura Neikena Dikļu pamatskola",52.61%
"Valmieras novads","Kocēnu pamatskola",52.09%
"Valmieras pilsēta","Valmieras 5. vidusskola",53.35%
"Valmieras pilsēta","Valmieras 2. vidusskola",57.94%
"Valmieras pilsēta","Valmieras 2.vidusskolas filiāle",38.79%
"Valmieras pilsēta","Valmieras Pārgaujas ģimnāzija",56.16%
"Valmieras pilsēta","Valmieras Valsts ģimnāzija",60.56%
"Valmieras pilsēta","Valmieras vājdzirdīgo bērnu internātvidusskola - attīstības centrs",56.25%
"Varakļānu novads","Varakļānu vidusskola",40.46%
"Varakļānu novads","Murmastienes pamatskola",43.00%
"Varakļānu novads","Varakļānu novada pašvaldības Stirnienes pamatskola",52.29%
"Vārkavas novads","Vanagu pamatskola",61.43%
"Vārkavas novads","Vārkavas pamatskola",50.60%
"Vārkavas novads","Vārkavas vidusskola",53.76%
"Vecpiebalgas novads","Inešu pamatskola",56.00%
"Vecpiebalgas novads","Taurenes pamatskola",57.13%
"Vecpiebalgas novads","Dzērbenes vidusskola",52.50%
"Vecpiebalgas novads","Vecpiebalgas vidusskola",48.52%
"Vecumnieku novads","Vecumnieku novada Domes Bārbeles pamatskola",60.50%
"Vecumnieku novads","Stelpes pamatskola",63.22%
"Vecumnieku novads","Misas vidusskola",51.92%
"Vecumnieku novads","Skaistkalnes vidusskola",47.64%
"Vecumnieku novads","Vecumnieku novada Domes Valles vidusskola",57.85%
"Vecumnieku novads","Vecumnieku vidusskola",48.56%
"Ventspils novads","Piltenes vidusskola",64.13%
"Ventspils novads","Ances pamatskola",58.70%
"Ventspils novads","Jūrkalnes pamatskola",43.50%
"Ventspils novads","Popes pamatskola",51.45%
"Ventspils novads","Puzes pamatskola",41.29%
"Ventspils novads","Tārgales pamatskola",68.43%
"Ventspils novads","Užavas pamatskola",38.83%
"Ventspils novads","Zlēku pamatskola",50.29%
"Ventspils novads","Zūru pamatskola",61.61%
"Ventspils novads","Ugāles vidusskola",45.44%
"Ventspils pilsēta","Ventspils 1. pamatskola",45.88%
"Ventspils pilsēta","Ventspils 2. pamatskola",51.66%
"Ventspils pilsēta","Ventspils 4. vidusskola",62.94%
"Ventspils pilsēta","Ventspils 5. vidusskola",49.75%
"Ventspils pilsēta","Ventspils 2. vidusskola",58.64%
"Ventspils pilsēta","Ventspils 3. vidusskola",45.40%
"Ventspils pilsēta","Ventspils 6. vidusskola",43.46%
"Ventspils pilsēta","Ventspils vakara vidusskola",21.44%
"Ventspils pilsēta","Ventspils 1. ģimnāzija",70.34%
"Viesītes novads","Viesītes vidusskola",68.32%
"Viesītes novads","Rites pamatskola",46.75%
"Viļakas novads","Upītes pamatskola",62.33%
"Viļakas novads","Viduču pamatskola",58.00%
"Viļakas novads","Kupravas pamatskola",69.00%
"Viļakas novads","Žīguru pamatskola",59.25%
"Viļakas novads","Rekavas vidusskola",67.33%
"Viļānu novads","Viļānu vidusskola",57.91%
"Viļānu novads","Dekšāru pamatskola",51.45%
"Zilupes novads","Zilupes vidusskola",54.77%
"Zilupes novads","Zilupes arodvidusskola",73.67%
